route_id,service_id,trip_id,trip_headsign,direction_id,shape_id,wheelchair_accessible
1.5.1,1.5.H1400,1.5.3488378,"Vall d'Hebron",0,1.5.500.1,1
1.5.1,1.5.H1400,1.5.3488380,"Vall d'Hebron",0,1.5.500.1,1
1.5.1,1.5.H1400,1.5.3488382,"Vall d'Hebron",0,1.5.500.1,1
1.5.1,1.5.H1400,1.5.3488386,"Vall d'Hebron",0,1.5.500.1,1
1.5.1,1.5.H1400,1.5.3488392,"Vall d'Hebron",0,1.5.500.1,1
1.5.1,1.5.H1400,1.5.3488394,"Vall d'Hebron",0,1.5.500.1,1
1.5.1,1.5.H1400,1.5.3488400,"Vall d'Hebron",0,1.5.500.1,1
1.5.1,1.5.H1400,1.5.3488315,"Vall d'Hebron",0,1.5.500.1,1
1.5.1,1.5.H1400,1.5.3488317,"Vall d'Hebron",0,1.5.500.1,1
1.5.1,1.5.H1400,1.5.3488319,"Vall d'Hebron",0,1.5.500.1,1
1.5.1,1.5.H1400,1.5.3488321,"Vall d'Hebron",0,1.5.500.1,1
1.5.1,1.5.H1400,1.5.3488324,"Vall d'Hebron",0,1.5.500.1,1
1.5.1,1.5.H1400,1.5.3488330,"Vall d'Hebron",0,1.5.500.1,1
1.5.1,1.5.H1400,1.5.3488332,"Vall d'Hebron",0,1.5.500.1,1
1.5.1,1.5.H1400,1.5.3488517,"Vall d'Hebron",0,1.5.500.1,1
1.11.1,1.11.H1083,1.11.3491409,"Can Cuiàs",0,1.11.1100.1,1
1.3.1,1.3.H1309,1.3.3483431,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H1309,1.3.3483433,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H1309,1.3.3483437,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H1309,1.3.3483447,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H1309,1.3.3483449,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H1309,1.3.3483453,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H1309,1.3.3483455,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H1309,1.3.3483466,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H1309,1.3.3483468,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H1309,1.3.3483472,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H1309,1.3.3483590,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H1309,1.3.3483592,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H1309,1.3.3483598,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H1309,1.3.3483600,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H1309,1.3.3483604,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H1309,1.3.3483615,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H1309,1.3.3483618,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H1309,1.3.3483620,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H1309,1.3.3483624,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H1309,1.3.3483638,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H1309,1.3.3483640,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H1309,1.3.3483644,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H1309,1.3.3483646,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H1309,1.3.3483488,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H1309,1.3.3483492,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H1309,1.3.3483494,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H1309,1.3.3483474,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H1309,1.3.3483530,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H1309,1.3.3483532,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H1309,1.3.3483538,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H1309,1.3.3483547,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H1309,1.3.3483549,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H1309,1.3.3483657,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H1309,1.3.3483661,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H1309,1.3.3483663,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H1309,1.3.3483655,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H1309,1.3.3483500,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H1309,1.3.3483502,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H1309,1.3.3483555,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H1309,1.3.3483557,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H1309,1.3.3483569,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H1309,1.3.3483574,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H1309,1.3.3483576,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H1309,1.3.3483580,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H1309,1.3.3483582,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H1309,1.3.3483509,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H1309,1.3.3483511,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H1309,1.3.3483513,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H1309,1.3.3483517,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H1309,1.3.3483423,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H1309,1.3.3483425,"Zona Universitària",1,1.3.300.2,1
1.5.1,1.5.H1400,1.5.3488649,"Vall d'Hebron",0,1.5.500.1,1
1.5.1,1.5.H1400,1.5.3488660,"Vall d'Hebron",0,1.5.500.1,1
1.5.1,1.5.H1400,1.5.3488662,"Vall d'Hebron",0,1.5.500.1,1
1.5.1,1.5.H1400,1.5.3488666,"Vall d'Hebron",0,1.5.500.1,1
1.5.1,1.5.H1400,1.5.3488668,"Vall d'Hebron",0,1.5.500.1,1
1.5.1,1.5.H1400,1.5.3488793,"Vall d'Hebron",0,1.5.500.1,1
1.5.1,1.5.H1400,1.5.3488795,"Vall d'Hebron",0,1.5.500.1,1
1.91.1,1.91.H1069,1.91.3488892,"Aeroport T1",1,1.91.9100.2,1
1.5.1,1.5.H1400,1.5.3488718,"Vall d'Hebron",0,1.5.500.1,1
1.5.1,1.5.H1400,1.5.3488720,"Vall d'Hebron",0,1.5.500.1,1
1.5.1,1.5.H1400,1.5.3488726,"Vall d'Hebron",0,1.5.500.1,1
1.5.1,1.5.H1400,1.5.3488728,"Vall d'Hebron",0,1.5.500.1,1
1.5.1,1.5.H1400,1.5.3488763,"Vall d'Hebron",0,1.5.500.1,1
1.5.1,1.5.H1400,1.5.3488766,"Vall d'Hebron",0,1.5.500.1,1
1.5.1,1.5.H1400,1.5.3488768,"Vall d'Hebron",0,1.5.500.1,1
1.5.1,1.5.H1400,1.5.3488787,"Vall d'Hebron",0,1.5.500.1,1
1.5.1,1.5.H1400,1.5.3488789,"Vall d'Hebron",0,1.5.500.1,1
1.5.1,1.5.H1400,1.5.3488691,"Vall d'Hebron",0,1.5.500.1,1
1.5.1,1.5.H1400,1.5.3488697,"Vall d'Hebron",0,1.5.500.1,1
1.5.1,1.5.H1400,1.5.3488704,"Vall d'Hebron",0,1.5.500.1,1
1.5.1,1.5.H1400,1.5.3488706,"Vall d'Hebron",0,1.5.500.1,1
1.5.1,1.5.H1400,1.5.3488712,"Vall d'Hebron",0,1.5.500.1,1
1.5.1,1.5.H1400,1.5.3488742,"Vall d'Hebron",0,1.5.500.1,1
1.5.1,1.5.H1400,1.5.3488744,"Vall d'Hebron",0,1.5.500.1,1
1.5.1,1.5.H1400,1.5.3488748,"Vall d'Hebron",0,1.5.500.1,1
1.5.1,1.5.H1400,1.5.3488753,"Vall d'Hebron",0,1.5.500.1,1
1.5.1,1.5.H1400,1.5.3488755,"Vall d'Hebron",0,1.5.500.1,1
1.5.1,1.5.H1400,1.5.3488759,"Vall d'Hebron",0,1.5.500.1,1
1.5.1,1.5.H1400,1.5.3488761,"Vall d'Hebron",0,1.5.500.1,1
1.5.1,1.5.H1400,1.5.3488610,"Vall d'Hebron",0,1.5.500.1,1
1.5.1,1.5.H1400,1.5.3488641,"Vall d'Hebron",0,1.5.500.1,1
1.5.1,1.5.H1400,1.5.3488643,"Vall d'Hebron",0,1.5.500.1,1
1.1.1,1.1.H1329,1.1.3478254,"Hospital de Bellvitge",1,1.1.100.2,1
1.5.1,1.5.H1400,1.5.3488557,"Vall d'Hebron",0,1.5.500.1,1
1.5.1,1.5.H1400,1.5.3488559,"Vall d'Hebron",0,1.5.500.1,1
1.5.1,1.5.H1400,1.5.3488561,"Vall d'Hebron",0,1.5.500.1,1
1.5.1,1.5.H1400,1.5.3488567,"Vall d'Hebron",0,1.5.500.1,1
1.5.1,1.5.H1400,1.5.3488575,"Vall d'Hebron",0,1.5.500.1,1
1.5.1,1.5.H1400,1.5.3488639,"Vall d'Hebron",0,1.5.500.1,1
1.5.1,1.5.H1400,1.5.3488645,"Vall d'Hebron",0,1.5.500.1,1
1.5.1,1.5.H1400,1.5.3488647,"Vall d'Hebron",0,1.5.500.1,1
1.5.1,1.5.H1400,1.5.3488651,"Vall d'Hebron",0,1.5.500.1,1
1.5.1,1.5.H1400,1.5.3488653,"Vall d'Hebron",0,1.5.500.1,1
1.5.1,1.5.H1400,1.5.3488655,"Vall d'Hebron",0,1.5.500.1,1
1.5.1,1.5.H1400,1.5.3488657,"Vall d'Hebron",0,1.5.500.1,1
1.5.1,1.5.H1400,1.5.3488664,"Vall d'Hebron",0,1.5.500.1,1
1.5.1,1.5.H1400,1.5.3488670,"Vall d'Hebron",0,1.5.500.1,1
1.5.1,1.5.H1400,1.5.3488520,"Vall d'Hebron",0,1.5.500.1,1
1.5.1,1.5.H1400,1.5.3488522,"Vall d'Hebron",0,1.5.500.1,1
1.5.1,1.5.H1400,1.5.3488524,"Vall d'Hebron",0,1.5.500.1,1
1.5.1,1.5.H1400,1.5.3488529,"Vall d'Hebron",0,1.5.500.1,1
1.5.1,1.5.H1400,1.5.3488537,"Vall d'Hebron",0,1.5.500.1,1
1.5.1,1.5.H1400,1.5.3488598,"Vall d'Hebron",0,1.5.500.1,1
1.5.1,1.5.H1400,1.5.3488600,"Vall d'Hebron",0,1.5.500.1,1
1.5.1,1.5.H1400,1.5.3488602,"Vall d'Hebron",0,1.5.500.1,1
1.5.1,1.5.H1400,1.5.3488604,"Vall d'Hebron",0,1.5.500.1,1
1.5.1,1.5.H1400,1.5.3488606,"Vall d'Hebron",0,1.5.500.1,1
1.5.1,1.5.H1400,1.5.3488579,"Vall d'Hebron",0,1.5.500.1,1
1.5.1,1.5.H1400,1.5.3488581,"Vall d'Hebron",0,1.5.500.1,1
1.5.1,1.5.H1400,1.5.3488583,"Vall d'Hebron",0,1.5.500.1,1
1.5.1,1.5.H1400,1.5.3488585,"Vall d'Hebron",0,1.5.500.1,1
1.5.1,1.5.H1400,1.5.3488589,"Vall d'Hebron",0,1.5.500.1,1
1.5.1,1.5.H1400,1.5.3488592,"Vall d'Hebron",0,1.5.500.1,1
1.5.1,1.5.H1400,1.5.3488539,"Vall d'Hebron",0,1.5.500.1,1
1.5.1,1.5.H1400,1.5.3488541,"Vall d'Hebron",0,1.5.500.1,1
1.5.1,1.5.H1400,1.5.3488543,"Vall d'Hebron",0,1.5.500.1,1
1.5.1,1.5.H1400,1.5.3488545,"Vall d'Hebron",0,1.5.500.1,1
1.5.1,1.5.H1400,1.5.3488551,"Vall d'Hebron",0,1.5.500.1,1
1.5.1,1.5.H1400,1.5.3488553,"Vall d'Hebron",0,1.5.500.1,1
1.3.1,1.3.H1309,1.3.3483406,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H1309,1.3.3483408,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H1309,1.3.3483410,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H1309,1.3.3483413,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H1309,1.3.3483415,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H1309,1.3.3483421,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H1309,1.3.3483427,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H1309,1.3.3483429,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H1309,1.3.3483439,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H1309,1.3.3483441,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H1309,1.3.3483443,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H1309,1.3.3483445,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H1309,1.3.3483451,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H1309,1.3.3483457,"Zona Universitària",1,1.3.300.2,1
1.2.1,1.2.H1404,1.2.3481390,"Paral·lel",1,1.2.200.2,1
1.2.1,1.2.H1404,1.2.3481392,"Paral·lel",1,1.2.200.2,1
1.2.1,1.2.H1404,1.2.3481394,"Paral·lel",1,1.2.200.2,1
1.2.1,1.2.H1404,1.2.3481396,"Paral·lel",1,1.2.200.2,1
1.2.1,1.2.H1404,1.2.3481398,"Paral·lel",1,1.2.200.2,1
1.2.1,1.2.H1404,1.2.3481400,"Paral·lel",1,1.2.200.2,1
1.3.1,1.3.H1309,1.3.3483460,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H1309,1.3.3483462,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H1309,1.3.3483464,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H1309,1.3.3483470,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H1309,1.3.3483476,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H1309,1.3.3483478,"Zona Universitària",1,1.3.300.2,1
1.2.1,1.2.H1404,1.2.3481410,"Paral·lel",1,1.2.200.2,1
1.2.1,1.2.H1404,1.2.3481413,"Paral·lel",1,1.2.200.2,1
1.2.1,1.2.H1404,1.2.3481415,"Paral·lel",1,1.2.200.2,1
1.2.1,1.2.H1404,1.2.3481417,"Paral·lel",1,1.2.200.2,1
1.2.1,1.2.H1404,1.2.3481419,"Paral·lel",1,1.2.200.2,1
1.2.1,1.2.H1404,1.2.3481421,"Paral·lel",1,1.2.200.2,1
1.2.1,1.2.H1404,1.2.3481423,"Paral·lel",1,1.2.200.2,1
1.2.1,1.2.H1404,1.2.3481425,"Paral·lel",1,1.2.200.2,1
1.2.1,1.2.H1404,1.2.3481427,"Paral·lel",1,1.2.200.2,1
1.2.1,1.2.H1404,1.2.3481429,"Paral·lel",1,1.2.200.2,1
1.2.1,1.2.H1404,1.2.3481431,"Paral·lel",1,1.2.200.2,1
1.2.1,1.2.H1404,1.2.3481433,"Paral·lel",1,1.2.200.2,1
1.2.1,1.2.H1404,1.2.3481435,"Paral·lel",1,1.2.200.2,1
1.2.1,1.2.H1404,1.2.3481437,"Paral·lel",1,1.2.200.2,1
1.2.1,1.2.H1404,1.2.3481439,"Paral·lel",1,1.2.200.2,1
1.2.1,1.2.H1404,1.2.3481443,"Paral·lel",1,1.2.200.2,1
1.2.1,1.2.H1404,1.2.3481445,"Paral·lel",1,1.2.200.2,1
1.2.1,1.2.H1404,1.2.3481447,"Paral·lel",1,1.2.200.2,1
1.2.1,1.2.H1404,1.2.3481459,"Paral·lel",1,1.2.200.2,1
1.2.1,1.2.H1404,1.2.3481461,"Paral·lel",1,1.2.200.2,1
1.2.1,1.2.H1404,1.2.3481463,"Paral·lel",1,1.2.200.2,1
1.3.1,1.3.H1309,1.3.3483123,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H1309,1.3.3483125,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H1309,1.3.3483129,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H1309,1.3.3483135,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H1309,1.3.3483143,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H1309,1.3.3483149,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H1309,1.3.3483151,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H1309,1.3.3483157,"Zona Universitària",1,1.3.300.2,1
1.2.1,1.2.H1404,1.2.3481465,"Paral·lel",1,1.2.200.2,1
1.2.1,1.2.H1404,1.2.3481467,"Paral·lel",1,1.2.200.2,1
1.2.1,1.2.H1404,1.2.3481469,"Paral·lel",1,1.2.200.2,1
1.2.1,1.2.H1404,1.2.3481471,"Paral·lel",1,1.2.200.2,1
1.2.1,1.2.H1404,1.2.3481474,"Paral·lel",1,1.2.200.2,1
1.2.1,1.2.H1404,1.2.3481484,"Paral·lel",1,1.2.200.2,1
1.2.1,1.2.H1404,1.2.3481486,"Paral·lel",1,1.2.200.2,1
1.2.1,1.2.H1404,1.2.3481488,"Paral·lel",1,1.2.200.2,1
1.2.1,1.2.H1404,1.2.3481490,"Paral·lel",1,1.2.200.2,1
1.2.1,1.2.H1404,1.2.3481492,"Paral·lel",1,1.2.200.2,1
1.2.1,1.2.H1404,1.2.3481504,"Paral·lel",1,1.2.200.2,1
1.2.1,1.2.H1404,1.2.3481506,"Paral·lel",1,1.2.200.2,1
1.2.1,1.2.H1404,1.2.3481508,"Paral·lel",1,1.2.200.2,1
1.2.1,1.2.H1404,1.2.3481510,"Paral·lel",1,1.2.200.2,1
1.3.1,1.3.H1309,1.3.3483163,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H1309,1.3.3483165,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H1309,1.3.3483167,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H1309,1.3.3483174,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H1309,1.3.3483176,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H1309,1.3.3483182,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H1309,1.3.3483190,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H1309,1.3.3483192,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H1309,1.3.3483200,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H1309,1.3.3483206,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H1309,1.3.3483208,"Zona Universitària",1,1.3.300.2,1
1.2.1,1.2.H1404,1.2.3481520,"Paral·lel",1,1.2.200.2,1
1.2.1,1.2.H1404,1.2.3481522,"Paral·lel",1,1.2.200.2,1
1.2.1,1.2.H1404,1.2.3481524,"Paral·lel",1,1.2.200.2,1
1.2.1,1.2.H1404,1.2.3481526,"Paral·lel",1,1.2.200.2,1
1.2.1,1.2.H1404,1.2.3481528,"Paral·lel",1,1.2.200.2,1
1.2.1,1.2.H1404,1.2.3481532,"Paral·lel",1,1.2.200.2,1
1.2.1,1.2.H1404,1.2.3481534,"Paral·lel",1,1.2.200.2,1
1.2.1,1.2.H1404,1.2.3481536,"Paral·lel",1,1.2.200.2,1
1.2.1,1.2.H1404,1.2.3481550,"Paral·lel",1,1.2.200.2,1
1.2.1,1.2.H1404,1.2.3481552,"Paral·lel",1,1.2.200.2,1
1.2.1,1.2.H1404,1.2.3481554,"Paral·lel",1,1.2.200.2,1
1.2.1,1.2.H1404,1.2.3481556,"Paral·lel",1,1.2.200.2,1
1.2.1,1.2.H1404,1.2.3481558,"Paral·lel",1,1.2.200.2,1
1.2.1,1.2.H1404,1.2.3481569,"Paral·lel",1,1.2.200.2,1
1.2.1,1.2.H1404,1.2.3481571,"Paral·lel",1,1.2.200.2,1
1.2.1,1.2.H1404,1.2.3481573,"Paral·lel",1,1.2.200.2,1
1.2.1,1.2.H1404,1.2.3481791,"Paral·lel",1,1.2.200.2,1
1.2.1,1.2.H1404,1.2.3481794,"Paral·lel",1,1.2.200.2,1
1.2.1,1.2.H1404,1.2.3481796,"Paral·lel",1,1.2.200.2,1
1.2.1,1.2.H1404,1.2.3481798,"Paral·lel",1,1.2.200.2,1
1.2.1,1.2.H1404,1.2.3481800,"Paral·lel",1,1.2.200.2,1
1.2.1,1.2.H1404,1.2.3481808,"Paral·lel",1,1.2.200.2,1
1.2.1,1.2.H1404,1.2.3481810,"Paral·lel",1,1.2.200.2,1
1.2.1,1.2.H1404,1.2.3481812,"Paral·lel",1,1.2.200.2,1
1.2.1,1.2.H1404,1.2.3481814,"Paral·lel",1,1.2.200.2,1
1.2.1,1.2.H1404,1.2.3481826,"Paral·lel",1,1.2.200.2,1
1.3.1,1.3.H1309,1.3.3483480,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H1309,1.3.3483482,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H1309,1.3.3483484,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H1309,1.3.3483486,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H1309,1.3.3483490,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H1309,1.3.3483496,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H1309,1.3.3483498,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H1309,1.3.3483504,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H1309,1.3.3483507,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H1309,1.3.3483515,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H1336,1.3.3483725,"Zona Universitària",1,1.3.300.2,1
1.2.1,1.2.H1404,1.2.3481315,"Paral·lel",1,1.2.200.2,1
1.2.1,1.2.H1404,1.2.3481317,"Paral·lel",1,1.2.200.2,1
1.2.1,1.2.H1404,1.2.3481319,"Paral·lel",1,1.2.200.2,1
1.2.1,1.2.H1404,1.2.3481321,"Paral·lel",1,1.2.200.2,1
1.2.1,1.2.H1404,1.2.3481583,"Paral·lel",1,1.2.200.2,1
1.2.1,1.2.H1404,1.2.3481585,"Paral·lel",1,1.2.200.2,1
1.2.1,1.2.H1404,1.2.3481587,"Paral·lel",1,1.2.200.2,1
1.2.1,1.2.H1404,1.2.3481589,"Paral·lel",1,1.2.200.2,1
1.2.1,1.2.H1404,1.2.3481591,"Paral·lel",1,1.2.200.2,1
1.2.1,1.2.H1404,1.2.3481595,"Paral·lel",1,1.2.200.2,1
1.2.1,1.2.H1404,1.2.3481604,"Paral·lel",1,1.2.200.2,1
1.2.1,1.2.H1404,1.2.3481606,"Paral·lel",1,1.2.200.2,1
1.2.1,1.2.H1404,1.2.3481608,"Paral·lel",1,1.2.200.2,1
1.2.1,1.2.H1404,1.2.3481610,"Paral·lel",1,1.2.200.2,1
1.2.1,1.2.H1404,1.2.3481622,"Paral·lel",1,1.2.200.2,1
1.2.1,1.2.H1404,1.2.3481624,"Paral·lel",1,1.2.200.2,1
1.2.1,1.2.H1404,1.2.3481626,"Paral·lel",1,1.2.200.2,1
1.2.1,1.2.H1404,1.2.3481828,"Paral·lel",1,1.2.200.2,1
1.2.1,1.2.H1404,1.2.3481830,"Paral·lel",1,1.2.200.2,1
1.2.1,1.2.H1404,1.2.3481832,"Paral·lel",1,1.2.200.2,1
1.2.1,1.2.H1404,1.2.3481834,"Paral·lel",1,1.2.200.2,1
1.2.1,1.2.H1404,1.2.3481836,"Paral·lel",1,1.2.200.2,1
1.2.1,1.2.H1404,1.2.3481838,"Paral·lel",1,1.2.200.2,1
1.2.1,1.2.H1404,1.2.3481842,"Paral·lel",1,1.2.200.2,1
1.2.1,1.2.H1404,1.2.3481844,"Paral·lel",1,1.2.200.2,1
1.2.1,1.2.H1404,1.2.3481846,"Paral·lel",1,1.2.200.2,1
1.2.1,1.2.H1404,1.2.3481857,"Paral·lel",1,1.2.200.2,1
1.2.1,1.2.H1404,1.2.3481869,"Paral·lel",1,1.2.200.2,1
1.2.1,1.2.H1404,1.2.3481871,"Paral·lel",1,1.2.200.2,1
1.2.1,1.2.H1404,1.2.3481873,"Paral·lel",1,1.2.200.2,1
1.2.1,1.2.H1404,1.2.3481875,"Paral·lel",1,1.2.200.2,1
1.2.1,1.2.H1404,1.2.3481884,"Paral·lel",1,1.2.200.2,1
1.2.1,1.2.H1404,1.2.3481886,"Paral·lel",1,1.2.200.2,1
1.2.1,1.2.H1404,1.2.3481888,"Paral·lel",1,1.2.200.2,1
1.2.1,1.2.H1404,1.2.3481890,"Paral·lel",1,1.2.200.2,1
1.2.1,1.2.H1404,1.2.3481892,"Paral·lel",1,1.2.200.2,1
1.3.1,1.3.H1309,1.3.3483519,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H1309,1.3.3483522,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H1309,1.3.3483524,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H1309,1.3.3483526,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H1309,1.3.3483528,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H1309,1.3.3483534,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H1309,1.3.3483536,"Zona Universitària",1,1.3.300.2,1
1.2.1,1.2.H1404,1.2.3481628,"Paral·lel",1,1.2.200.2,1
1.2.1,1.2.H1404,1.2.3481630,"Paral·lel",1,1.2.200.2,1
1.2.1,1.2.H1404,1.2.3481632,"Paral·lel",1,1.2.200.2,1
1.2.1,1.2.H1404,1.2.3481634,"Paral·lel",1,1.2.200.2,1
1.2.1,1.2.H1404,1.2.3481636,"Paral·lel",1,1.2.200.2,1
1.2.1,1.2.H1404,1.2.3481640,"Paral·lel",1,1.2.200.2,1
1.2.1,1.2.H1404,1.2.3481642,"Paral·lel",1,1.2.200.2,1
1.2.1,1.2.H1404,1.2.3481644,"Paral·lel",1,1.2.200.2,1
1.2.1,1.2.H1404,1.2.3481646,"Paral·lel",1,1.2.200.2,1
1.2.1,1.2.H1404,1.2.3481684,"Paral·lel",1,1.2.200.2,1
1.2.1,1.2.H1404,1.2.3481686,"Paral·lel",1,1.2.200.2,1
1.2.1,1.2.H1404,1.2.3481688,"Paral·lel",1,1.2.200.2,1
1.2.1,1.2.H1404,1.2.3481690,"Paral·lel",1,1.2.200.2,1
1.2.1,1.2.H1404,1.2.3481693,"Paral·lel",1,1.2.200.2,1
1.2.1,1.2.H1404,1.2.3481695,"Paral·lel",1,1.2.200.2,1
1.2.1,1.2.H1404,1.2.3481896,"Paral·lel",1,1.2.200.2,1
1.2.1,1.2.H1404,1.2.3481898,"Paral·lel",1,1.2.200.2,1
1.2.1,1.2.H1404,1.2.3481900,"Paral·lel",1,1.2.200.2,1
1.2.1,1.2.H1404,1.2.3481902,"Paral·lel",1,1.2.200.2,1
1.3.1,1.3.H1309,1.3.3483210,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H1309,1.3.3483212,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H1309,1.3.3483540,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H1309,1.3.3483542,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H1309,1.3.3483545,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H1309,1.3.3483551,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H1309,1.3.3483553,"Zona Universitària",1,1.3.300.2,1
1.3.1,1.3.H1309,1.3.3483559,"Zona Universitària",1,1.3.300.2,1
